R2,dIB
2.0144295151655203,-0.14503365823512532
2.026064778061128,-0.14412082674297183
2.037767245761682,-0.14321234610687084
2.0495373064394027,-0.14230820203566324
2.061375350508576,-0.14140838027120797
2.073281770638504,-0.14051286658826226
2.08525696176653,-0.13962164679436295
2.0973013211111415,-0.13873470672970786
2.1094152481851434,-0.1378520322670378
2.121599144808906,-0.13697360931151906
2.1338534151237023,-0.1360994238006259
2.146178465605108,-0.13522946170402372
2.1585747050764854,-0.1343637090234529
2.1710425447225425,-0.13350215179261266
2.1835823981029745,-0.13264477607704542
2.1961946811661823,-0.13179156797402164
2.208879812263062,-0.13094251361242545
2.2216382121608933,-0.13009759915263983
2.234470304057288,-0.1292568107864327
2.2473765135942316,-0.128420134736844
2.2603572688721987,-0.12758755725807197
2.273413000464358,-0.12675906463536085
2.286544141430844,-0.1259346431848891
2.299751127333137,-0.12511427925365648
2.313034396248499,-0.12429795921937378
2.326394388784508,-0.12348566949035142
2.339831548093676,-0.12267739650538895
2.353346319888143,-0.12187312673366513
2.366939152454468,-0.12107284667462798
2.3806104966684876,-0.12027654285788647
2.394360806010286,-0.11948420184310041
2.4081905365792275,-0.11869581021987316
2.422100147109088,-0.11791135460764335
2.43609009898327,-0.11713082165557742
2.45016085625011,-0.11635419804246269
2.464312885638268,-0.11558147047660072
2.4785466565722056,-0.1148126256957015
2.492862641187766,-0.11404765046677713
2.507261314347829,-0.11328653158603708
2.521743153658062,-0.11252925587878318
2.5363086394827636,-0.11177581019930542
2.5509582549607996,-0.11102618143077786
2.5656924860216193,-0.11028035648515552
2.5805118214013865,-0.109538322303071
2.595416752659185,-0.10880006585373206
2.610407774193322,-0.1080655741348196
2.62548538325773,-0.10733483417238607
2.64065007997846,-0.10660783302075419
2.655902367370273,-0.10588455776241616
2.671242751353316,-0.1051649955079339
2.6866717407699157,-0.10444913339583856
2.7021898474014514,-0.10373695859253157
2.717797585985329,-0.10302845829218579
2.7334954742320576,-0.10232361971664716
2.749284032842421,-0.10162243011533653
2.7651637855247526,-0.10092487675547736
2.7811352590122937,-0.10023094697037416
2.7971989830806865,-0.09954062806256513
2.813355490565531,-0.09885390740047673
2.8296053173800644,-0.09817077236995309
2.845949002532937,-0.09749121038383568
2.8623870881460913,-0.09681520888186905
2.878920119472747,-0.0961427553306064
2.8955486449154755,-0.09547383722331637
2.9122732160444067,-0.09480844207988945
2.929094387615516,-0.09414655744674558
2.9460127175890265,-0.09348817089674197
2.963028767147915,-0.09283327002908166
2.9801431007165333,-0.0921818424692213
2.9973562859793157,-0.09153387586878238
3.014668893899627,-0.09088935790545934
3.0320814987386915,-0.09024827628293054
3.0495946780746417,-0.08961061873076925
3.067209012821679,-0.08897637300435463
3.08492508724934,-0.0883455268847838
3.1027434890018832,-0.08771806817878394
3.1206648091177662,-0.0870939847186257
3.13868964204927,-0.08647326436203567
3.156818585682205,-0.08585589499211103
3.175052241355745,-0.08524186451723348
3.193391213882376,-0.08463116087098442
3.211836111567954,-0.08402377201206016
3.2303875462318903,-0.08341968592418794
3.249046133227429,-0.08281889061604261
3.26781249146208,-0.08222137412116319
3.2866872434181342,-0.08162712449787077
3.3056710151733153,-0.08103612982918629
3.324764436421545,-0.08044837822274925
3.3439681404938377,-0.07986385781073677
3.3632827643792886,-0.07928255674978352
3.3827089487462287,-0.07870446322090131
3.402247337963458,-0.07812956542940032
3.4218985801216255,-0.07755785160481017
3.441663327054725,-0.07698931000080167
3.4615422343617173,-0.07642392889510936
3.4815359614282793,-0.07586169658945413
3.5016451714486623,-0.07530260140946715
3.521870531447711,-0.07474663170461333
3.542212712302975,-0.07419377584811608
3.5626723887669653,-0.07364402223688254
3.5832502394895362,-0.07309735929142913
3.603946947040396,-0.07255377545580784
3.6247631979317507,-0.07201325919753286
3.6456996826410633,-0.07147579900750839
3.666757095633976,-0.07094138339995597
3.687936135387333,-0.07041000091234335
3.7092375044123536,-0.06988164010531345
3.7306619092779316,-0.06935628956261404
3.7522100606340785,-0.06883393789102787
3.7738826732354807,-0.06831457372030376
3.795680465965228,-0.06779818570308753
3.817604161858648,-0.06728476251485423
3.83965448812729,-0.06677429285384064
3.861832176183047,-0.06626676544097845
3.884137961662419,-0.06576216901982782
3.906572584450914,-0.06526049235651189
3.9291367887075794,-0.06476172423965167
3.951831322889705,-0.0642658534803013
3.974656939777636,-0.06377286891188443
3.9976143964997464,-0.0632827593901307
4.020704454557553,-0.06279551379301328
4.0439278798509735,-0.06231112102068656
4.067285442703738,-0.06182956999542473
4.09077791788892,-0.06135084966156114
4.114406084654667,-0.060874948985427536
4.138170726750025,-0.06040185695529485
4.162072632450944,-0.05993156258131396
4.186112594586423,-0.0594640548954574
4.210291410564813,-0.05899932295146128
4.234609882400252,-0.0585373558247686
4.2590688167392905,-0.058078142612472225
4.283669024887633,-0.05762167243325916
4.308411322837052,-0.05716793442735528
4.333296531292455,-0.056716917756470586
4.358325475699109,-0.0562686116037453
4.383498986270024,-0.055823005173696136
4.408817898013471,-0.05538008769216422
4.434283050760709,-0.05493984840626212
4.459895289193826,-0.05450227658432298
4.485655462873756,-0.0540673615158494
4.511564426268465,-0.053635092511463374
4.537623038781288,-0.053205458902856724
4.5638321647794475,-0.05277845004274204
4.590192673622699,-0.052354055304804845
4.6167054396922,-0.05193226408365552
4.643371342419491,-0.05151306579478266
4.670191266315677,-0.05109644987450673
4.69716610100076,-0.05068240577993448
4.724296741233153,-0.05027092298891391
4.75158408693936,-0.04986199099999003
4.77902904324381,-0.04945559933236139
4.80663252049891,-0.04905173752583677
4.83439543431522,-0.04865039514079316
4.862318705591827,-0.04825156175813411
4.890403260546896,-0.04785522697924869
4.918650030748395,-0.047461380425971214
4.947059953144976,-0.04707001174054192
4.975633970097081,-0.046681110585567655
5.004373029408187,-0.04629466664398384
5.03327808435624,-0.04591066961901692
5.062350093725286,-0.04552910923414745
5.091590021837263,-0.04514997523307396
5.120998838584002,-0.04477325737967728
5.150577519459375,-0.04439894545798615
5.180327045591681,-0.04402702927214249
5.210248403776169,-0.043657498646368476
5.240342586507781,-0.043290343424933514
5.270610592014066,-0.04292555347212235
5.301053424288297,-0.042563118672203595
5.331672093122776,-0.04220302892939913
5.362467614142308,-0.0418452741678543
5.393441008837921,-0.04148984433160835
5.424593304600729,-0.04113672938456606
5.455925534756016,-0.04078591931046993
5.487438738597509,-0.040437404112872874
5.51913396142186,-0.04009117381511188
5.551012254563296,-0.0397472184602824
5.583074675428522,-0.039405528111213034
5.615322287531777,-0.03906609285044136
5.647756160530116,-0.03872890278019033
5.680377370258887,-0.038393948022345394
5.713186998767422,-0.038061218718432155
5.74618613435493,-0.03773070502959502
5.7793758716065735,-0.03740239713657656
5.812757311429815,-0.03707628523969709
5.8463315610909055,-0.036752359558835615
5.880099734251622,-0.036430610333411134
5.914062951006205,-0.03611102782236472
5.948222337918514,-0.03579360230414236
5.982579028059404,-0.03547832407667831
6.017134161044281,-0.035165183457379755
6.051888883070941,-0.03485417078311123
6.086844346957566,-0.03454527641018071
6.12200171218097,-0.03423849071432578
6.157362144915058,-0.03393380409070091
6.192926818069512,-0.03363120695386508
6.228696911328675,-0.03333068973777071
6.264673611190719,-0.03303224289575252
6.300858111006973,-0.032735856900517724
6.337251611021516,-0.032441522244136774
6.373855318410987,-0.032149229438034756
6.4106704473246285,-0.03185896901298351
6.447698218924566,-0.03157073151909455
6.484939861426288,-0.031284507525812764
6.5223966101394275,-0.031000287621910504
6.560069707508704,-0.030718062415482764
6.597960403155152,-0.030437822533942966
6.636069953917565,-0.03015955862401932
6.674399623894185,-0.029883261351752115
6.7129506844846425,-0.029608921402491557
6.751724414432098,-0.029336529480896555
6.790722099865702,-0.029066076310933803
6.829945034343229,-0.028797552635878
6.869394518893989,-0.028530949218312635
6.9090718620619835,-0.028266256840131405
6.948978379949321,-0.028003466302526963
6.989115396259839,-0.02774256842604778
7.029484242343055,-0.027483554050520827
7.070086257238302,-0.027226414035109857
7.110922787719148,-0.026971139258306923
7.151995188338072,-0.02671772061793817
7.19330482147139,-0.02646614903117024
7.234853057364459,-0.026216415434517425
7.276641274177094,-0.02596851078384967
7.318670858029327,-0.02572242605440086
7.360943203047355,-0.025478152240790135
7.403459711409791,-0.025235680356984008
7.446221793394177,-0.024995001436379106
7.489230867423758,-0.024756106531765153
7.532488360114542,-0.024518986715349134
7.5759957063225905,-0.02428363307876817
7.619754349191659,-0.024050036733102662
7.6637657402010335,-0.023818188808890542
7.708031339213687,-0.023588080456141993
7.7525526145247,-0.02335970284435493
7.797331042909967,-0.023133047162531083
7.842368109675186,-0.02290810461919276
7.887665308705097,-0.022684866442400534
7.933224142513083,-0.02246332387977103
7.979046122290974,-0.022243468198495972
8.025132767959184,-0.02202529068536158
8.07148560821712,-0.021808782646768693
8.11810618059391,-0.0215939354087535
8.164996031499358,-0.02138074031700915
8.212156716275297,-0.02116918873690754
8.259589799247138,-0.020959272053522285
8.307296853775776,-0.020750981671651948
8.355279462309772,-0.02054430901584413
8.403539216437848,-0.020339245530420044
8.45207771694168,-0.020135782679499788
8.500896573848978,-0.019933911947028364
8.549997406486925,-0.019733624836801987
8.599381843535864,-0.019534912872495362
8.649051523083333,-0.019337767597689404
8.699008092678392,-0.019142180575899587
8.749253209386282,-0.018948143390604917
8.799788539843393,-0.018755647645277443
8.850615760312508,-0.0185646849634126
8.901736556738468,-0.01837524698855969
8.953152624804051,-0.018187325384353404
9.004865669986232,-0.018000911834545677
9.056877407612749,-0.017815998043038205
9.109189562919012,-0.017632575733915464
9.161803871105295,-0.017450636651478443
9.214722077394347,-0.017270172560278685
9.26794593708924,-0.017091175245153137
9.321477215631607,-0.016913636511259388
9.375317688660196,-0.01673754818411155
9.429469142069783,-0.01656290210961657
9.483933372070394,-0.016389690154111163
9.538712185246876,-0.01621790420439931
9.593807398618857,-0.016047536167790057
9.64922083970099,-0.01587857797213607
9.704954346563575,-0.015711021565872584
9.761009767893535,-0.015544858918056863
9.817388963055734,-0.015380082018408152
9.87409380215466,-0.015216682877348097
9.931126166096416,-0.015054653526041796
9.988487946651174,-0.014893986016439004
10.046181046515898,-0.014734672421316077
10.104207379377405,-0.01457670483431842
10.162568869975964,-0.014420075370002953
10.22126745416898,-0.01426477616388173
10.280305078995381,-0.014110799372465153
10.339683702740022,-0.0139581371733065
10.399405294998822,-0.013806781765045973
10.459471836743937,-0.013656725367456025
10.51988532038954,-0.013507960221486481
10.58064774985797,-0.013360478589310124
10.641761140646059,-0.01321427275436916
10.703227519892145,-0.013069335021421321
10.765048926443153,-0.012925657716587085
10.827227410922392,-0.012783233187396542
10.88976503579742,-0.012642053802837321
10.952663875448525,-0.012502111953402367
11.015926016237598,-0.012363400051138064
11.07955355657718,-0.012225910529693176
11.143548607000248,-0.012089635844367395
11.207913290230044,-0.011954568472160977
11.27264974125066,-0.011820700911823794
11.337760107377704,-0.011688025683905645
11.403246548329589,-0.011556535330806153
11.469111236299243,-0.011426222416825001
11.535356356026004,-0.011297079528212954
11.60198410486826,-0.0111690992732224
11.668996692876163,-0.011042274282158843
11.736396342865124,-0.010916597207431962
11.804185290489363,-0.010792060723607558
11.872365784316157,-0.01066865752745923
11.940940085900484,-0.010546380338020305
12.009910469859877,-0.010425221896636402
12.07927922395006,-0.010305174967017485
12.14904864914065,-0.010186232335290826
12.219221059691662,-0.010068386810053447
12.289798783230115,-0.009951631222425306
12.360784160827304,-0.009835958426102282
12.43217954707653,-0.009721361297409224
12.50398731017103,-0.009607832735353572
12.576209831982732,-0.009495365661678478
12.648849508141078,-0.009383953020916623
12.721908748112574,-0.009273587780443708
12.795389975280779,-0.009164262930532067
12.869295627026515,-0.009055971484404719
12.943628154808923,-0.00894870647828884
13.018390024246562,-0.008842460971470022
13.093583715199413,-0.008737228046345817
13.16921172185095,-0.008633000808479962
13.245276552790939,-0.00852977238665621
13.321780731098753,-0.00842753593293213
13.39872679442685,-0.008326284622693346
13.476117295085178,-0.008226011654707105
13.553954800125615,-0.008126710251176448
13.632241891427332,-0.008028373657793747
13.710981165782252,-0.007930995143794715
13.790175234981259,-0.007834568002011976
13.869826725900918,-0.007739085548928579
13.949938280590414,-0.007644541124731734
14.030512556359417,-0.007550928093365937
14.11155222586599,-0.007458239842586538
14.19305997720548,-0.007366469784012583
14.275038513999476,-0.0072756113531800845
14.357490555485573,-0.007185658009594726
14.440418836607657,-0.007096603236784473
14.523826108106428,-0.007008440542352258
14.607715136610867,-0.006921163458028035
14.69208870472977,-0.006834765539721112
14.776949611144293,-0.006749240367571774
14.862300670700565,-0.006664581546003131
14.948144714503155,-0.006580782703772399
15.034484590009066,-0.00649783749402197
15.121323161121978,-0.006415739594330452
15.20866330828748,-0.0063344827067630316
15.296507928588378,-0.006254060557921967
15.384859935841034,-0.006174466898996344
15.473722260691797,-0.0060956955058119235
15.563097850714316,-0.0060177401788803694
15.652989670507395,-0.005940594743448135
15.743400701793119,-0.005864253049545257
15.834333943515999,-0.005788708972033388
15.925792411942234,-0.005713956410653832
16.01777914075986,-0.005639989290074901
16.110297181179458,-0.005566801559938907
16.203349602035154,-0.0054943871949089335
16.29693948988666,-0.005422740194714821
16.391069949121412,-0.005351854584199112
16.48574410205778,-0.0052817244133621065
16.580965089048426,-0.005212343757406829
16.676736068584557,-0.0051437067167832765
16.7730602174008,-0.005075807417232142
16.869940730580335,-0.0050086400098282675
16.967380821661152,-0.004942198671023246
17.065383722742364,-0.0048764776026878134
17.1639526845917,-0.004811471032153359
17.26309097675308,-0.004747173212253198
17.362801887655184,-0.004683578421363034
17.46308872472062,-0.004620680963440851
17.5639548144754,-0.004558475168066419
17.665403502659558,-0.004496955390479852
17.767438154337835,-0.004436116011619888
17.870062154011595,-0.004375951438161206
17.973278905730844,-0.00431645610255138
18.077091833207234,-0.004257624463046983
18.18150437992775,-0.004199451003749017
18.28652000926866,-0.004141930234637848
18.39214220461072,-0.004085056691607145
18.498374469454387,-0.00402882493649744
18.605220327536347,-0.003973229557128625
18.71268332294614,-0.003918265167332035
18.82076702024381,-0.0038639264069815745
18.929475004578283,-0.0038102079420240806
19.038810881805993,-0.0037571044645091393
19.14877827861082,-0.003704610692617798
19.259380842624058,-0.0036527213706908155
19.370622242545732,-0.003601431269255801
19.482506168266013,-0.0035507351850538054
19.595036330987718,-0.0035006279410649366
19.70821646334955,-0.003451104386533091
19.822050319549618,-0.003402159396990066
19.936541675470288,-0.0033537878742785146
20.0516943288031,-0.0033059847465743302
20.16751209917508,-0.0032587449684078652
20.283998828275138,-0.003212063520684523
20.401158379981613,-0.003165935410704285
20.518994640490586,-0.0031203556721803136
20.63751151844447,-0.003075319365256822
20.756712945062016,-0.003030821576525744
20.876602874268404,-0.0029868574190427336
20.99718528282652,-0.002943422032342037
21.118464170469004,-0.0029005105824504137
21.240443560030613,-0.002858118261900244
21.363127497582013,-0.0028162402897414255
21.48652005256363,-0.002774871911552542
21.61062531792099,-0.0027340083994507733
21.735447410240173,-0.002693645052101045
21.86099046988449,-0.0026537771947240055
21.98725866113196,-0.0026144001791029927
22.114256172313123,-0.0025755093835901064
22.24198721595032,-0.002537100213111039
22.370456028897078,-0.002499168099169077
22.49966687247899,-0.002461708499847839
22.629624032634762,-0.002424716899813147
22.760331820058504,-0.0023881888103136992
22.891794570342856,-0.002352119769180677
23.024016644122483,-0.00231650534082638
23.15700242721909,-0.0022813411162415985
23.290756330786508,-0.0022466227129920922
23.425282791457416,-0.0022123457752137427
23.560586271490152,-0.002178505973606821
23.696671258916876,-0.0021450990054289764
23.83354226769259,-0.002112120594487141
23.971203837844516,-0.0020795664911284007
24.109660535623092,-0.0020474324722295754
24.248916953653023,-0.0020157143411858374
24.388977711086035,-0.0019844079278980007
24.52984745375374,-0.001953509088758845
24.67153085432187,-0.001923013706638166
24.81403261244545,-0.0018929176908666682
24.957357454924313,-0.001863216977218812
25.1015101358603,-0.001833907527894326
25.24649543681454,-0.001804985331498724
25.39231816696648,-0.0017764464030224844
25.53898316327303,-0.0017482867838191974
25.68649529062917,-0.0017205025415824421
25.83485944202947,-0.001693089770321472
25.984080538730023,-0.0016660445903358158
26.13416353041212,-0.0016393631481885476
26.285113395346038,-0.0016130416166785044
26.43693514055635,-0.0015870761948112134
26.589633801988153,-0.0015614631077686368
26.743214444673743,-0.0015361986068777955
26.897682162901063,-0.0015112789695780685
27.05304208038222,-0.0014867004993874343
27.209299350423912,-0.001462459525867365
27.36645915609795,-0.001438552404586657
27.524526710413355,-0.001414975517083966
27.683507256489452,-0.001391725270829144
27.84340606772938,-0.0013687980991834564
28.004228447995466,-0.0013461904613584698
28.165979731784702,-0.0013238988423738723
28.328665284406153,-0.0013019197530139569
28.492290502158507,-0.0012802497297830313
28.65686081250926,-0.0012588853348595402
28.822381674274915,-0.0012378231560489946
28.988858577801643,-0.0012170598067357775
29.15629704514786,-0.0011965919258336457
29.324702630266938,-0.0011764161777351478
29.494080919191894,-0.001156529252259741
29.66443753022026,-0.0011369278646008285
29.835778114100627,-0.0011176087552681245
30.008108354220266,-0.001098568690045934
30.181433966793218,-0.0010798044599160186
30.355760701050382,-0.0010613128810135993
30.53109433942974,-0.0010430907945650299
30.707440697768646,-0.001025135066827657
30.884805625496313,-0.001007442589028617
31.063195005828003,-0.000990010277302401
31.2426147559604,-0.0009728350726272665
31.423070827267406,-0.000955913940760563
31.60456920549808,-0.0009392438721728102
31.78711591097466,-0.0009228218819807416
31.970716998792785,-0.0009066450098791079
32.155378559021884,-0.0008907103200714433
32.341106716907376,-0.0008750149011996467
32.52790763307405,-0.0008595558662724459
32.71578750372994,-0.0008443303525928064
32.90475256087241,-0.000829335521684149
33.09480907249429,-0.0008145685592155601
33.28596334279238,-0.0008000266749258209
33.47822171237604,-0.0007857071025464322
33.67159055847775,-0.0007716070997235118
33.86607629516482,-0.000757723947938623
34.06168537355167,-0.0007440549524285873
34.258424282014374,-0.0007305974421041782
34.45629954640542,-0.0007173487694678317
34.65531773027031,-0.0007043063105302843
34.85548543506556,-0.0006914674647261752
35.05680930037714,-0.0006788296548286779
35.25929600414128,-0.0006663903268641701
35.46295226286541,-0.0006541469500203423
35.66778483185152,-0.00064209701656463
35.87380050541975,-0.0006302380417502182
36.08100611713393,-0.0006185675637268551
36.28940854002852,-0.0006070831434495243
36.499014686836034,-0.0005957823645862082
36.70983151021696,-0.0005846628334246517
36.92186600298975,-0.000573722178778258
37.13512519836342,-0.0005629580518910037
37.349616170170265,-0.0005523681263415062
37.56534603310076,-0.0005419500979461511
37.78232194293977,-0.0005317016846613398
38.000551096803356,-0.0005216206264848983
38.22004073337817,-0.0005117046853565675
38.4407981331609,-0.000501951645057703
38.662830618700376,-0.0004923593111100816
38.88614555483998,-0.00048292551067392864
39.110750348962085,-0.0004736480924451022
39.33665245123407,-0.00046452492655147537
39.56385935485486,-0.00045555390444856035
39.79237859630409,-0.000446732938814312
40.02221775559149,-0.0004380599634429651
40.25338445650893,-0.0004295329331393467
40.485886366882774,-0.0004211498236099104
40.719731198828406,-0.00041290863135564623
40.95492670900633,-0.0004048073735629444
41.191480698878884,-0.00039684408799406335
41.42940101496967,-0.0003890168328768713
41.66869554912314,-0.0003813236867939654
41.90937223876708,-0.0003737627485710901
42.15143906717524,-0.000366332137164956
42.39490406373248,-0.00035902999155040485
42.639775304201294,-0.0003518544706069613
42.88606091098911,-0.0003448037530048121
43.1337690534184,-0.0003378760370901649
43.38290794799704,-0.00033106954077007176
43.63348585869114,-0.000324382501396675
43.88551109719938,-0.0003178131756509139
44.13899202322814,-0.0003113598394257255
44.39393704476947,-0.0003050207877087039
44.65035461837929,-0.0002987943344642985
44.90825324945859,-0.0002926788125154937
45.167641492534955,-0.0002866725734250579
45.42852795154656,-0.0002807739873763195
45.69092128012785,-0.0002749814430535061
45.954830181895964,-0.00026929334752168383
46.22026341074012,-0.0002637081261062621
46.487229771111274,-0.0002582242222721381
46.755738118314945,-0.00025284009750243624
47.02579735880421,-0.00024755423117691613
47.297416450475474,-0.00024236512045001856
47.57060440296588,-0.0002372712801285794
47.84537027795146,-0.00023227124254925318
48.12172318944854,-0.00022736355745560637
48.39967230411521,-0.00022254679187496
48.67922684155622,-0.00021781952999493488
48.96039607462808,-0.0002131803730397725
49.24318932974693,-0.0002086279391464003
49.52761598719823,-0.00020416086324027806
49.813685481447166,-0.00019977779691105453
50.10140730145242,-0.00019547740828800863
50.390790990980115,-0.00019125838191534235
50.68184614892118,-0.00018711941862728935
50.97458242960905,-0.00018305923542310192
51.26900954314018,-0.0001790765653418945
51.56513725569646,-0.00017517015733737356
51.86297538986845,-0.00017133877615248404
52.162533824982,-0.0001675812021939519
52.46382249742512,-0.00016389623140678018
52.76685140097842,-0.00016028267514867184
53.07163058714586,-0.000156739360064434
53.378170165488484,-0.00015326512796034754
53.68648030396006,-0.00014985883567852855
53.99657122924362,-0.00014651935497130982
54.30845322709154,-0.00014324557237562624
54.62213664266582,-0.00014003638908745736
54.93763188088218,-0.00013689072083630026
55.25494940675433,-0.00013380749775972916
55.57409974574149,-0.0001307856642780225
55.89509348409787,-0.00012782417896888603
56.217941269222955,-0.0001249220144422971
56.542653810015665,-0.00012207815721545538
56.86924187722872,-0.00011929160758789012
57.197716303826276,-0.00011656137951670612
57.52808798534361,-0.00011388650049199903
57.86036788024768,-0.00011126601141245929
58.19456701030159,-0.0001086989664611553
58.53069646092921,-0.00010618443298154061
58.86876738158385,-0.00010372149135366642
59.208790986117265,-0.00010130923487064319
59.550778553151936,-9.894676961534081e-05
59.89474142645558,-9.663321433735052e-05
60.240691015316585,-9.436770033022954e-05
60.58863879492339,-9.214937130902038e-05
60.938596306744174,-8.997738328808368e-05
61.290575158910656,-8.785090445923078e-05
61.64458702660229,-8.576911507019381e-05
62.00064365243388,-8.373120730342534e-05
62.35875684684547,-8.173638515524916e-05
62.718938488493244,-7.978386431537963e-05
63.081200524644494,-7.787287204680543e-05
63.44555497157295,-7.600264707055635e-05
63.81201391495837,-7.41724394316544e-05
64.1805895102865,-7.238151039716005e-05
64.55129398325269,-7.062913231660478e-05
64.92413963016779,-6.891458855591735e-05
65.29913881836514,-6.723717330718332e-05
65.67630398661179,-6.559619151711379e-05
66.0556476455201,-6.39909587596758e-05
66.43718237796372,-6.242080111986031e-05
66.82092083949411,-6.08850550779443e-05
67.20687575876062,-5.9383067394243605e-05
67.59505993793323,-5.791419499437163e-05
67.98548625312613,-5.647780485501999e-05
68.37816765482602,-5.507327389025625e-05
68.77311716832048,-5.369998883836634e-05
69.17034789413124,-5.235734614923267e-05
69.56987300844763,-5.1044751872274606e-05
69.97170576356416,-4.976162154494621e-05
70.37585948832044,-4.850738008180693e-05
70.78234758854238,-4.7281461664176746e-05
71.19118354748795,-4.608330963037393e-05
71.60238092629342,-4.491237636655706e-05
72.01595336442367,-4.376812319816769e-05
72.43191458012498,-4.265002028198736e-05
72.8502783708791,-4.1557546498819426e-05
73.27105861386204,-4.0490189346793995e-05
73.69426926640323,-3.944744483531542e-05
74.11992436644965,-3.842881737964696e-05
74.5480380330305,-3.7433819696151815e-05
74.97862446672582,-3.6461972698187846e-05
75.41169795013816,-3.551280539266611e-05
75.84727284836515,-3.458585477728357e-05
76.28536360947727,-3.368066573842729e-05
76.72598476499584,-3.279679094976697e-05
77.16915093037628,-3.193379077153069e-05
77.61487680549182,-3.109123315048019e-05
78.06317717512154,-3.0268693520582886e-05
78.51406690944133,-2.9465754704388858e-05
78.9675609645159,-2.8682006815121927e-05
79.42367438279628,-2.791704715948093e-05
79.88242229361741,-2.7170480141166364e-05
80.34381991370132,-2.6441917165126832e-05
80.8078825476607,-2.573097654253904e-05
81.27462558850708,-2.5037283396518056e-05
81.74406451816188,-2.4360469568565323e-05
82.21621490796879,-2.3700173525760018e-05
82.69109241921164,-2.3056040268691757e-05
83.16871280363253,-2.2427721240145268e-05
83.64909190395564,-2.181487423453287e-05
84.13224565441156,-2.1217163308085205e-05
84.61819008126638,-2.0634258689797e-05
85.10694130335374,-2.0065836693133426e-05
85.59851553260833,-1.9511579628501148e-05
86.092929074605,-1.897117571648178e-05
86.59019832909823,-1.8444319001835677e-05
87.09033979056755,-1.7930709268272243e-05
87.59337004876339,-1.7430051953994327e-05
88.09930578925787,-1.6942058068013622e-05
88.60816379399887,-1.646644410724059e-05
89.11996094186539,-1.6002931974351917e-05
89.63471420922885,-1.5551248896432297e-05
90.1524406705148,-1.5111127344396751e-05
90.6731574987707,-1.4682304953189177e-05
91.1968819662343,-1.4264524442762507e-05
91.72363144490704,-1.3857533539837332e-05
92.25342340713094,-1.34610849004406e-05
92.78627542616678,-1.3074936033226183e-05
93.32220517677857,-1.269884922357365e-05
93.86123043581841,-1.2332591458469363e-05
94.40336908281684,-1.197593435216601e-05
94.94863910057636,-1.1628654072621644e-05
95.49705857576667,-1.1290531268718827e-05
96.0486456995261,-1.09613509982599e-05
96.60341876806346,-1.0640902656741336e-05
97.16139618326655,-1.0328979906902232e-05
97.72259645331108,-1.0025380609049494e-05
98.28703819327525,-9.729906752155287e-06
98.85474012575779,-9.44236438572654e-06
99.42572108149761,-9.16256355244592e-06
100.0,-8.890318221579898e-06
